time_hr,q_solar_kw,t_pcm,pcm_melt,t_boiler,boiler_vol,tds_ppm,total_distilled_L,battery_soc,mineral_ppm,power_source
20.733333333333334,0.0,101.03212777100727,1.0,100.0,6.839736751616372,5852.189177821213,79.49654610366065,88.68654466879416,50.0,BATTERY
20.75,0.0,101.01369691795357,1.0,100.0,6.832886346056589,5858.056371749264,79.50339650922044,88.68652800212749,50.0,BATTERY
20.766666666666666,0.0,100.99559518727582,1.0,100.0,6.826158269167516,5863.830256874031,79.51012458610951,88.68651133546082,50.0,BATTERY
20.783333333333335,0.0,100.97781670178875,1.0,100.0,6.819550336508606,5869.512126432683,79.51673251876842,88.68649466879415,50.0,BATTERY
20.8,0.0,100.96035568925682,1.0,100.0,6.813060402647176,5875.103262170245,79.52322245262985,88.68647800212749,50.0,BATTERY
20.816666666666666,0.0,100.94320648052009,1.0,100.0,6.8066863604618435,5880.604934210518,79.52959649481518,88.68646133546082,50.0,BATTERY
20.833333333333332,0.0,100.92636350765366,1.0,100.0,6.8004261404583914,5886.018400937628,79.53585671481864,88.68644466879415,50.0,BATTERY
20.85,0.0,100.90982130215984,1.0,100.0,6.794277710097858,5891.34490888787,79.54200514517917,88.6864280021275,50.0,BATTERY
20.866666666666667,0.0,100.8935744931927,1.0,100.0,6.78823907313662,5896.585692651511,79.54804378214041,88.68641133546082,50.0,BATTERY
20.883333333333333,0.0,100.87761780581427,1.0,100.0,6.7823082689782614,5901.741974784255,79.55397458629876,88.68639466879415,50.0,BATTERY
20.9,0.0,100.86194605928188,1.0,100.0,6.776483372037016,5906.814965728024,79.55979948324001,88.68637800212748,50.0,BATTERY
20.916666666666668,0.0,100.84655416536613,1.0,100.0,6.7707624911125786,5911.805863740761,79.56552036416446,88.68636133546082,50.0,BATTERY
20.933333333333334,0.0,100.83143712669887,1.0,100.0,6.765143768776078,5916.715854834959,79.57113908650096,88.68634466879416,50.0,BATTERY
20.95,0.0,100.81659003515068,1.0,100.0,6.759625380767014,5921.5461127245835,79.57665747451003,88.6863280021275,50.0,BATTERY
20.966666666666665,0.0,100.80200807023728,1.0,100.0,6.75420553540097,5926.297798780132,79.58207731987608,88.68631133546081,50.0,BATTERY
20.983333333333334,0.0,100.78768649755447,1.0,100.0,6.748882472987891,5930.97206199151,79.58740038228916,88.68629466879415,50.0,BATTERY
21.0,0.0,100.773620667241,1.0,100.0,6.743654465260759,5935.570038938464,79.59262839001629,88.68627800212748,50.0,BATTERY
21.016666666666666,0.0,100.75980601246884,1.0,100.0,6.738519814814469,5940.092853768275,79.59776304046258,88.68626133546083,50.0,BATTERY
21.033333333333335,0.0,100.74623804796047,1.0,100.0,6.733476854554721,5944.541618180453,79.59776304046258,88.68624466879416,0.0,BATTERY
21.05,0.0,100.73291236853261,1.0,100.0,6.728523947156753,5948.917431418163,79.59776304046258,88.68622800212749,0.0,BATTERY
21.066666666666666,0.0,100.71982464766596,1.0,100.0,6.723659484533749,5953.221380266114,79.59776304046258,88.68621133546083,0.0,BATTERY
21.083333333333332,0.0,100.7069706361005,1.0,100.0,6.718881887314727,5957.454539054673,79.59776304046258,88.68619466879414,0.0,BATTERY
21.1,0.0,100.69434616045584,1.0,100.0,6.714189604331759,5961.617969669945,79.60245532344555,88.68617800212749,50.0,BATTERY
21.116666666666667,0.0,100.68194712187626,1.0,100.0,6.709581112116344,5965.712721569566,79.60706381566096,88.68616133546082,50.0,BATTERY
21.133333333333333,0.0,100.6697694946999,1.0,100.0,6.7050549144047755,5969.739831804,79.61159001337253,88.68614466879416,50.0,BATTERY
